Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
k2954-100-jeep-grand-cherokee-l-2021-2025-k16-690,Custom Design K16 for Jeep Grand Cherokee L 2021-2025,<p><strong>Design Number: K2954-100</strong></p><ul><li>Black wrap</li><li>Raven Suedezkin wings</li><li>Red piping contrast all stitch</li><li>Tekstitch Diamond inserts</li><li>Tek Color Red</li></ul>,,,,,FALSE,Make,Jeep,Model,Grand Cherokee L,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K2954-100,K2954-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ZHmOyx4ZRIfkUNkcECIO,1,,FALSE,Custom Design K16 for Jeep Grand Cherokee L 2021-2025,"Black wrap
 Raven Suedezkin wings
 Red piping contrast all stitch
 Tekstitch Diamond inserts
 Tek Color Red",,,,,,,,,,,TRUE,,,TRUE,,,active
k2953-100-jeep-grand-cherokee-l-2021-2025-k17-691,Custom Design K17 for Jeep Grand Cherokee L 2021-2025,<p><strong>Design Number: K2953-100</strong></p><ul><li>Black wrap</li><li>Perf insert</li><li>Silver contrast all stitch</li><li>Tekstitch Diamond wings</li><li>Tek Color Silver</li></ul>,,,,,FALSE,Make,Jeep,Model,Grand Cherokee L,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K2953-100,K2953-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/GqrtBO4KddCOzVv8RNR6,1,,FALSE,Custom Design K17 for Jeep Grand Cherokee L 2021-2025,"Black wrap
 Perf insert
 Silver contrast all stitch
 Tekstitch Diamond wings
 Tek Color Silver",,,,,,,,,,,TRUE,,,TRUE,,,active
f1407-100-jeep-wrangler-4xe-2024-2025-f1-692,Factory Design F1 for Jeep Wrangler 4XE Rubicon 2024-2025,<p><strong>Design Number: F1407-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Surf Blue contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler 4XE,Trim,Rubicon F1407-100,F1407-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/KfzFZIRFfQP8JI9Ymoc2,1,,FALSE,Factory Design F1 for Jeep Wrangler 4XE Rubicon 2024-2025,"Black wrap
 perf combo
 Surf Blue contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
f1243-100-jeep-wrangler-4xe-2024-2025-f2-693,Factory Design F2 for Jeep Wrangler 4XE Sahara 2024-2025,<p><strong>Design Number: F1243-100</strong></p><ul><li>Black wrap</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler 4XE,Trim,Sahara F1243-100,F1243-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/Nk82xEDtv097fYKPlkCh,1,,FALSE,Factory Design F2 for Jeep Wrangler 4XE Sahara 2024-2025,"Black wrap
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k1316-100-jeep-wrangler-4xe-2024-2025-k1-694,Custom Design K1 for Jeep Wrangler 4XE Rubicon 2024-2025,<p><strong>Design Number: K1316-100</strong></p><ul><li>Black wrap</li><li>Barracuda Flint insert</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler 4XE,Trim,Rubicon K1316-100,K1316-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/mxOKlX48YknZsrObHQdP,1,,FALSE,Custom Design K1 for Jeep Wrangler 4XE Rubicon 2024-2025,"Black wrap
 Barracuda Flint insert
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k1313-100-jeep-wrangler-xe-2024-2025-k2-695,Custom Design K2 for Jeep Wrangler XE Sahara 2024-2025,<p><strong>Design Number: K1313-100</strong></p><ul><li>Black wrap</li><li>Red wings</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler XE,Trim,Sahara K1313-100,K1313-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/WnvnsWXCoCcFCArL7JHn,1,,FALSE,Custom Design K2 for Jeep Wrangler XE Sahara 2024-2025,"Black wrap
 Red wings
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k1314-100-jeep-wrangler-4xe-2024-2025-k3-696,Custom Design K3 for Jeep Wrangler 4XE Sahara 2024-2025,<p><strong>Design Number: K1314-100</strong></p><ul><li>Black wrap</li><li>Ash center</li><li>perf body</li><li>Ash perf wings</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler 4XE,Trim,Sahara K1314-100,K1314-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/Mh34fHUVEcjvlDxEdSH8,1,,FALSE,Custom Design K3 for Jeep Wrangler 4XE Sahara 2024-2025,"Black wrap
 Ash center
 perf body
 Ash perf wings
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k1318-100-jeep-wrangler-4xe-2024-2025-k4-697,Custom Design K4 for Jeep Wrangler 4XE Sahara 2024-2025,<p><strong>Design Number: K1318-100</strong></p><ul><li>Black wrap</li><li>Pearl wings</li><li>Pearl contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler 4XE,Trim,Sahara K1318-100,K1318-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ZeMffWaYIylUSNfytkXO,1,,FALSE,Custom Design K4 for Jeep Wrangler 4XE Sahara 2024-2025,"Black wrap
 Pearl wings
 Pearl contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k1320-100-jeep-wrangler-4xe-2024-2025-k5-698,Custom Design K5 for Jeep Wrangler 4XE Sahara 2024-2025,<p><strong>Design Number: K1320-100</strong></p><ul><li>Black wrap</li><li>Mahogany center</li><li>Mahogany wings</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler 4XE,Trim,Sahara K1320-100,K1320-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ClBcWYhyEqSdHpxzN9zs,1,,FALSE,Custom Design K5 for Jeep Wrangler 4XE Sahara 2024-2025,"Black wrap
 Mahogany center
 Mahogany wings
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
f1450-100-jeep-wrangler-jl-2024-2025-f1-699,"Factory Design F1 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025",<p><strong>Design Number: F1450-100</strong></p><ul><li>Black wrap</li><li>Mayan Gold contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,"Sport, Sahara, Willys F1450-100",F1450-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/Rn6dRPUhe5ejJyqFvXJ6,1,,FALSE,"Factory Design F1 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025","Black wrap
 Mayan Gold contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
f1244-100-jeep-wrangler-jl-2024-2025-f2-700,Factory Design F2 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: F1244-100</strong></p><ul><li>Black wrap</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon F1244-100,F1244-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/0vifxGsM8Bii2gkyClKn,1,,FALSE,Factory Design F2 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3419-100-jeep-wrangler-jl-2024-2025-k1-701,"Custom Design K1 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025",<p><strong>Design Number: K3419-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Cream wings</li><li>Mayan Gold contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,"Sport, Sahara, Willys K3419-100",K3419-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/gt1lG6Svc5LwJJ02ghTR,1,,FALSE,"Custom Design K1 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025","Black wrap
 perf combo
 Cream wings
 Mayan Gold contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3420-100-jeep-wrangler-jl-2024-2025-k2-702,"Custom Design K2 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025",<p><strong>Design Number: K3420-100</strong></p><ul><li>Black wrap</li><li>Cream center</li><li>perf combo</li><li>Mayan Gold contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,"Sport, Sahara, Willys K3420-100",K3420-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/acleZ9oAXuXPQZJ19AnP,1,,FALSE,"Custom Design K2 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025","Black wrap
 Cream center
 perf combo
 Mayan Gold contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3419-313-jeep-wrangler-jl-2024-2025-k3-703,Custom Design K3 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3419-313</strong></p><ul><li>Palomino Tuscany wrap</li><li>Ink Tuscany wings</li><li>Ink contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3419-313,K3419-313,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/tkm5rOaYF2b89ibmwC4W,1,,FALSE,Custom Design K3 for Jeep Wrangler JL Rubicon 2024-2025,"Palomino Tuscany wrap
 Ink Tuscany wings
 Ink contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3421-100-jeep-wrangler-jl-2024-2025-k4-704,Custom Design K4 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3421-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Evergreen contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3421-100,K3421-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/QaIUJsXORSDyqHOMJd9t,1,,FALSE,Custom Design K4 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 perf combo
 Evergreen contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3422-100-jeep-wrangler-jl-2024-2025-k6-705,Custom Design K6 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3422-100</strong></p><ul><li>Black wrap</li><li>Olive body</li><li>perf insert</li><li>Olive wings</li><li>Olive contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3422-100,K3422-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/QzbszxSt1RWAHGEiE5vc,1,,FALSE,Custom Design K6 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Olive body
 perf insert
 Olive wings
 Olive contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3422-161-jeep-wrangler-jl-2024-2025-k7-706,Custom Design K7 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3422-161</strong></p><ul><li>Olive wrap</li><li>Black body</li><li>Black contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3422-161,K3422-161,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/JIZGUSnj9fQ7vL8RcqyT,1,,FALSE,Custom Design K7 for Jeep Wrangler JL Rubicon 2024-2025,"Olive wrap
 Black body
 Black contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3423-100-jeep-wrangler-jl-2024-2025-k8-707,Custom Design K8 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3423-100</strong></p><ul><li>Black wrap</li><li>Lunar Grey center</li><li>perf combo</li><li>Lunar Grey wings</li><li>Lunar Grey contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3423-100,K3423-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/YHEVFoo89Uaq4M1xxQWf,1,,FALSE,Custom Design K8 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Lunar Grey center
 perf combo
 Lunar Grey wings
 Lunar Grey contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3418-265-jeep-wrangler-jl-2024-2025-k9-708,Custom Design K9 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3418-265</strong></p><ul><li>Lunar Grey wrap</li><li>Black center</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3418-265,K3418-265,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/mxOuJzsC6dPJ8nRVWGBX,1,,FALSE,Custom Design K9 for Jeep Wrangler JL Rubicon 2024-2025,"Lunar Grey wrap
 Black center
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3419-265-jeep-wrangler-jl-2024-2025-k10-709,Custom Design K10 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3419-265</strong></p><ul><li>Lunar Grey wrap</li><li>perf combo</li><li>Raven Suedezkin wings</li><li>Bahama contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3419-265,K3419-265,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/vWqUdRs3epFkkGq2E4rg,1,,FALSE,Custom Design K10 for Jeep Wrangler JL Rubicon 2024-2025,"Lunar Grey wrap
 perf combo
 Raven Suedezkin wings
 Bahama contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3424-100-jeep-wrangler-jl-2024-2025-k12-710,Custom Design K12 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3424-100</strong></p><ul><li>Black wrap</li><li>perf body</li><li>Ash wings</li><li>Ash contrast all stitch</li><li>Ash piping</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3424-100,K3424-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/vfV10anLWocL9nfcq1AL,1,,FALSE,Custom Design K12 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 perf body
 Ash wings
 Ash contrast all stitch
 Ash piping",,,,,,,,,,,TRUE,,,TRUE,,,active
k3425-100-jeep-wrangler-jl-2024-2025-k13-711,Custom Design K13 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3425-100</strong></p><ul><li>Black wrap</li><li>Ash faces</li><li>perf combo</li><li>Carbon Shadow Vinyl wings</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3425-100,K3425-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/5wOVotjmS6cF5HcWvWsB,1,,FALSE,Custom Design K13 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Ash faces
 perf combo
 Carbon Shadow Vinyl wings
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3426-100-jeep-wrangler-jl-2024-2025-k14-712,"Custom Design K14 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025",<p><strong>Design Number: K3426-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Pearl wings</li><li>Mayan Gold contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,"Sport, Sahara, Willys K3426-100",K3426-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/VpgeXGVrHPe2gB3EFOOA,1,,FALSE,"Custom Design K14 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025","Black wrap
 perf combo
 Pearl wings
 Mayan Gold contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3425-120-jeep-wrangler-jl-2024-2025-k15-713,"Custom Design K15 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025",<p><strong>Design Number: K3425-120</strong></p><ul><li>Pearl wrap</li><li>Black center</li><li>perf combo</li><li>Black wings</li><li>Mayan Gold contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,"Sport, Sahara, Willys K3425-120",K3425-120,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/bLawm2TR41v6VqpkT0HE,1,,FALSE,"Custom Design K15 for Jeep Wrangler JL Sport, Sahara, Willys 2024-2025","Pearl wrap
 Black center
 perf combo
 Black wings
 Mayan Gold contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3426-120-jeep-wrangler-jl-2024-2025-k16-714,Custom Design K16 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3426-120</strong></p><ul><li>Pearl wrap</li><li>Barracuda Red combo</li><li>Barracuda Red wings</li><li>Red contrast all stitch</li><li>Red piping</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3426-120,K3426-120,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/1mpfjeNNlb2Y7El3vhFo,1,,FALSE,Custom Design K16 for Jeep Wrangler JL Rubicon 2024-2025,"Pearl wrap
 Barracuda Red combo
 Barracuda Red wings
 Red contrast all stitch
 Red piping",,,,,,,,,,,TRUE,,,TRUE,,,active
k3427-100-jeep-wrangler-jl-2024-2025-k17-715,Custom Design K17 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3427-100</strong></p><ul><li>Black wrap</li><li>Dark Slate Suedezkin body</li><li>Dark Slate Suedezkin wings</li><li>Red contrast all stitch</li><li>Red piping</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3427-100,K3427-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/vWdxkGcf1dcia5H6Xc2J,1,,FALSE,Custom Design K17 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Dark Slate Suedezkin body
 Dark Slate Suedezkin wings
 Red contrast all stitch
 Red piping",,,,,,,,,,,TRUE,,,TRUE,,,active
k3428-100-jeep-wrangler-jl-2024-2025-k18-716,Custom Design K18 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3428-100</strong></p><ul><li>Black wrap</li><li>Lt. Grey faces</li><li>Barracuda Flint wings</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3428-100,K3428-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/nfiswEFWx779roKHJGxS,1,,FALSE,Custom Design K18 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Lt. Grey faces
 Barracuda Flint wings
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k1314-121-jeep-wrangler-jl-2024-2025-k19-717,Custom Design K19 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K1314-121</strong></p><ul><li>Red wrap</li><li>perf combo</li><li>Red stitching</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K1314-121,K1314-121,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/UW6sUvVZuo8GeDAulnpx,1,,FALSE,Custom Design K19 for Jeep Wrangler JL Rubicon 2024-2025,"Red wrap
 perf combo
 Red stitching",,,,,,,,,,,TRUE,,,TRUE,,,active
k1331-100-jeep-wrangler-jl-2024-2025-k20-718,Custom Design K20 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K1331-100</strong></p><ul><li>Black wrap</li><li>Red center</li><li>perf combo</li><li>Red wings</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K1331-100,K1331-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/h5wzMHaaT5TFAF6Ho3Q8,1,,FALSE,Custom Design K20 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Red center
 perf combo
 Red wings
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3425-801-jeep-wrangler-jl-2024-2025-k21-719,Custom Design K21 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3425-801</strong></p><ul><li>XT Red wrap</li><li>XT Black body</li><li>XT Black wings</li><li>Black contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3425-801,K3425-801,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/fIuezLXLENyvuGzjNGsf,1,,FALSE,Custom Design K21 for Jeep Wrangler JL Rubicon 2024-2025,"XT Red wrap
 XT Black body
 XT Black wings
 Black contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3429-100-jeep-wrangler-jl-2024-2025-k22-720,Custom Design K22 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3429-100</strong></p><ul><li>Black wrap</li><li>Bermuda wings</li><li>Bermuda contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3429-100,K3429-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/2XUC0RBbZvrq0j5rAe2I,1,,FALSE,Custom Design K22 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Bermuda wings
 Bermuda contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3429-226-jeep-wrangler-jl-2024-2025-k23-721,Custom Design K23 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3429-226</strong></p><ul><li>Cobalt wrap</li><li>Black faces</li><li>perf combo</li><li>Cobalt wings</li><li>Cobalt contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3429-226,K3429-226,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/981Jlt2aPljKVphv7ofg,1,,FALSE,Custom Design K23 for Jeep Wrangler JL Rubicon 2024-2025,"Cobalt wrap
 Black faces
 perf combo
 Cobalt wings
 Cobalt contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3430-100-jeep-wrangler-jl-2024-2025-k24-722,Custom Design K24 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3430-100</strong></p><ul><li>Black wrap</li><li>Barracuda Raspberry combo</li><li>Barracuda Raspberry wings</li><li>Raspberry contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3430-100,K3430-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/flQlafvgXyZ809JtMIC1,1,,FALSE,Custom Design K24 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Barracuda Raspberry combo
 Barracuda Raspberry wings
 Raspberry contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3431-100-jeep-wrangler-jl-2024-2025-k25-723,Custom Design K25 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3431-100</strong></p><ul><li>Black wrap</li><li>Barracuda Green combo</li><li>Carbon Shadow Vinyl wings</li><li>Electric Lime contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3431-100,K3431-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/c6zmPfKZerr04SHHkzgW,1,,FALSE,Custom Design K25 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Barracuda Green combo
 Carbon Shadow Vinyl wings
 Electric Lime contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3432-100-jeep-wrangler-jl-2024-2025-k26-724,Custom Design K26 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3432-100</strong></p><ul><li>Black wrap</li><li>Barracuda Green combo</li><li>Electric Lime wings</li><li>Electric Lime contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3432-100,K3432-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/vMK9IIIiyZZskcGvZhJv,1,,FALSE,Custom Design K26 for Jeep Wrangler JL Rubicon 2024-2025,"Black wrap
 Barracuda Green combo
 Electric Lime wings
 Electric Lime contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3425-326-jeep-wrangler-jl-2024-2025-k28-725,Custom Design K28 for Jeep Wrangler JL Rubicon 2024-2025,<p><strong>Design Number: K3425-326</strong></p><ul><li>Ink Tuscany wrap</li><li>Amaretto Tuscany center</li><li>Amaretto Tuscany wings</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Jeep,Model,Wrangler JL,Trim,Rubicon K3425-326,K3425-326,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/CGn1ajLWTdbvaHwMxSSu,1,,FALSE,Custom Design K28 for Jeep Wrangler JL Rubicon 2024-2025,"Ink Tuscany wrap
 Amaretto Tuscany center
 Amaretto Tuscany wings
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
